,State,Year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
1241,New Hampshire,1999,675195,2.7,1213425.0,82082.0,6.8,304818.0,25049.0,8.2,226592.0,16255.0,7.2,74851.0,6796.0,9.1,47284.0
1242,New Hampshire,2000,687908,2.7,1237370.0,69857.0,5.6,304463.0,20938.0,6.9,224772.0,11714.0,5.2,73604.0,7441.0,10.1,49830.0
1243,New Hampshire,2001,697760,3.4,1250507.0,74929.0,6.0,302679.0,21866.0,7.2,227478.0,13482.0,5.9,71382.0,6250.0,8.8,50898.0
1244,New Hampshire,2002,702280,4.5,1270389.0,79467.0,6.3,305853.0,20254.0,6.6,228692.0,14071.0,6.2,73271.0,4991.0,6.8,51550.0
1245,New Hampshire,2003,707524,4.3,1279391.0,81779.0,6.4,304957.0,23776.0,7.8,228883.0,13140.0,5.7,72052.0,8826.0,12.2,52409.0
1246,New Hampshire,2004,716186,3.8,1290348.0,85093.0,6.6,302940.0,26642.0,8.8,226166.0,17353.0,7.7,72658.0,7451.0,10.3,53377.0
1247,New Hampshire,2005,725849,3.6,1267775.0,96389.0,7.6,297222.0,28179.0,9.5,224020.0,17856.0,8.0,71672.0,8786.0,12.3,56557.0
1248,New Hampshire,2006,731854,3.4,1276751.0,101872.0,8.0,292208.0,28002.0,9.6,217713.0,17310.0,8.0,72471.0,8809.0,12.2,59265.0
1249,New Hampshire,2007,737942,3.5,1274807.0,93005.0,7.3,292137.0,26813.0,9.2,216842.0,17188.0,7.9,73827.0,8019.0,10.9,62048.0
1250,New Hampshire,2008,742781,3.9,1277395.0,99939.0,7.8,288818.0,27280.0,9.4,213189.0,16714.0,7.8,74192.0,8954.0,12.1,63235.0
1251,New Hampshire,2009,744227,6.2,1284592.0,110769.0,8.6,283587.0,31278.0,11.0,208671.0,19559.0,9.4,73074.0,10094.0,13.8,60734.0
1252,New Hampshire,2010,738257,5.8,1276605.0,110096.0,8.6,282396.0,30481.0,10.8,212585.0,19067.0,9.0,68447.0,10138.0,14.8,60917.0
1253,New Hampshire,2011,736302,5.4,1279113.0,114906.0,9.0,276706.0,33632.0,12.2,209020.0,22178.0,10.6,66625.0,10296.0,15.5,62436.0
1254,New Hampshire,2012,741097,5.5,1280031.0,123773.0,9.7,269959.0,36837.0,13.6,203708.0,24911.0,12.2,64455.0,10504.0,16.3,63157.0
1255,New Hampshire,2013,741285,5.1,1281175.0,115146.0,9.0,265467.0,29059.0,10.9,199476.0,19714.0,9.9,64224.0,7871.0,12.3,64064.0
1256,New Hampshire,2014,740667,4.3,1287504.0,117822.0,9.2,264074.0,33155.0,12.6,198782.0,22097.0,11.1,63626.0,9641.0,15.2,66469.0
1257,New Hampshire,2015,741937,3.4,1288048.0,108293.0,8.4,258912.0,28590.0,11.0,194205.0,19019.0,9.8,63145.0,8116.0,12.9,70003.0
1258,New Hampshire,2016,746452,2.9,1292241.0,97753.0,7.6,256203.0,21896.0,8.5,191703.0,14329.0,7.5,62845.0,6300.0,10.0,70986.0
1259,New Hampshire,2017,746549,2.7,1292241.0,97753.0,7.6,256203.0,21896.0,8.5,191703.0,14329.0,7.5,62845.0,6300.0,10.0,70986.0
1260,New Jersey,1976,3308854,10.4,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1261,New Jersey,1977,3383863,9.4,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1262,New Jersey,1978,3467250,7.3,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1263,New Jersey,1979,3572955,6.9,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1264,New Jersey,1980,3591520,7.2,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1265,New Jersey,1981,3605102,7.4,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1266,New Jersey,1982,3626746,8.7,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1267,New Jersey,1983,3688776,8.0,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1268,New Jersey,1984,3810874,6.2,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1269,New Jersey,1985,3844017,5.6,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1270,New Jersey,1986,3903528,5.0,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1271,New Jersey,1987,3961873,4.1,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1272,New Jersey,1988,3974034,3.8,8543815.5,740721.0,9.0,2041191.5,270538.0,13.525,1488070.0,178604.0,12.9,547871.0,81390.0,14.2,56356.0
1273,New Jersey,1989,3996223,4.1,8543815.5,615386.0,8.0,2041191.5,233722.0,12.8,1488070.0,144669.0,11.5,547871.0,75508.0,13.8,38123.0
1274,New Jersey,1990,4055456,5.0,8543815.5,659225.75,8.5,2041191.5,253152.5,13.525,1488070.0,157665.5,12.225,547871.0,82518.0,14.625,38864.5
1275,New Jersey,1991,4065824,6.7,8543815.5,703065.5,9.0,2041191.5,272583.0,14.25,1488070.0,170662.0,12.95,547871.0,89528.0,15.450000000000001,39606.0
1276,New Jersey,1992,4063907,8.4,8543815.5,746905.25,9.5,2041191.5,292013.5,14.975,1488070.0,183658.5,13.675,547871.0,96538.0,16.275000000000002,40347.5
1277,New Jersey,1993,4019377,7.6,8543815.5,790745.0,10.0,2041191.5,311444.0,15.7,1488070.0,196655.0,14.4,547871.0,103548.0,17.1,41089.0
1278,New Jersey,1994,4058732,6.8,8543815.5,745239.0,9.35,2041191.5,283364.0,14.149999999999999,1488070.0,187629.5,13.5,547871.0,83382.0,13.950000000000001,42717.0
1279,New Jersey,1995,4121562,6.4,8543815.5,699733.0,8.7,2041191.5,255284.0,12.6,1488070.0,178604.0,12.6,547871.0,63216.0,10.8,44345.0
1280,New Jersey,1996,4205216,6.1,8543815.5,726513.0,9.0,2041191.5,280978.0,13.8,1488070.0,184677.0,12.9,547871.0,80438.0,14.0,46872.0
1281,New Jersey,1997,4263767,5.3,8543815.5,749198.0,9.3,2041191.5,302459.0,14.8,1488070.0,206090.0,14.2,547871.0,79435.0,13.9,47903.0
1282,New Jersey,1998,4246417,4.6,8148286.0,717408.0,8.8,2049529.0,270538.0,13.2,1477939.0,196533.0,13.3,562408.0,62895.0,11.2,49615.0
1283,New Jersey,1999,4287886,4.5,8309078.0,672744.0,8.1,2082051.0,226205.0,10.9,1501412.0,164654.0,11.0,563827.0,53047.0,9.4,51426.0
1284,New Jersey,2000,4282069,3.7,8348253.0,647694.0,7.8,2092943.0,220720.0,10.5,1520631.0,143205.0,9.4,557766.0,68511.0,12.3,52990.0
1285,New Jersey,2001,4288826,4.3,8404647.0,658754.0,7.8,2097326.0,211314.0,10.1,1529415.0,141245.0,9.2,553469.0,61903.0,11.2,54506.0
1286,New Jersey,2002,4346237,5.8,8493934.0,707808.0,8.3,2122386.0,220320.0,10.4,1533167.0,151781.0,9.9,564958.0,60167.0,10.6,54932.0
1287,New Jersey,2003,4347154,5.8,8547233.0,758459.0,8.9,2155693.0,254007.0,11.8,1556643.0,155082.0,10.0,574962.0,88701.0,15.4,56356.0
1288,New Jersey,2004,4349171,4.8,8567558.0,717238.0,8.4,2158960.0,220389.0,10.2,1558801.0,148348.0,9.5,577693.0,62877.0,10.9,57338.0
1289,New Jersey,2005,4391579,4.5,8500248.0,738104.0,8.7,2133958.0,249393.0,11.7,1550028.0,165069.0,10.6,575380.0,77060.0,13.4,61694.0
1290,New Jersey,2006,4445879,4.7,8540398.0,740721.0,8.7,2064550.0,240770.0,11.7,1504888.0,161972.0,10.8,552267.0,71817.0,13.0,64549.0
1291,New Jersey,2007,4441797,4.3,8505938.0,725723.0,8.5,2040721.0,233126.0,11.4,1485191.0,154235.0,10.4,547563.0,71943.0,13.1,67142.0
1292,New Jersey,2008,4504432,5.3,8504301.0,740069.0,8.7,2025990.0,248667.0,12.3,1467501.0,161659.0,11.0,548179.0,77619.0,14.2,70347.0
1293,New Jersey,2009,4550645,9.1,8531186.0,798258.0,9.4,2023720.0,269659.0,13.3,1470781.0,177219.0,12.0,545852.0,85830.0,15.7,68444.0
1294,New Jersey,2010,4555330,9.5,8626505.0,883643.0,10.2,2041662.0,292455.0,14.3,1502213.0,196338.0,13.1,532511.0,89521.0,16.8,67719.0
1295,New Jersey,2011,4565272,9.3,8646604.0,897916.0,10.4,2021496.0,295301.0,14.6,1490949.0,196172.0,13.2,526548.0,94942.0,18.0,67574.0
1296,New Jersey,2012,4588033,9.3,8691686.0,934277.0,10.7,2007503.0,308293.0,15.4,1481911.0,208759.0,14.1,519839.0,94198.0,18.1,69705.0
1297,New Jersey,2013,4548560,8.2,8720993.0,995390.0,11.4,1998029.0,329140.0,16.5,1465956.0,222992.0,15.2,524759.0,99706.0,19.0,70224.0
1298,New Jersey,2014,4527181,6.8,8762155.0,972441.0,11.1,1989086.0,314073.0,15.8,1461217.0,216685.0,14.8,522092.0,91945.0,17.6,71968.0
1299,New Jersey,2015,4537232,5.8,8781579.0,945989.0,10.8,1975646.0,306606.0,15.5,1453135.0,212278.0,14.6,518145.0,89504.0,17.3,72337.0
1300,New Jersey,2016,4530784,5.0,8769466.0,915390.0,10.4,1963387.0,283761.0,14.5,1444932.0,197218.0,13.6,512895.0,81390.0,15.9,76212.0
1301,New Jersey,2017,4518832,4.6,8769466.0,915390.0,10.4,1963387.0,283761.0,14.5,1444932.0,197218.0,13.6,512895.0,81390.0,15.9,76212.0
1302,New Mexico,1976,482382,8.9,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1303,New Mexico,1977,513455,7.6,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1304,New Mexico,1978,538014,5.9,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1305,New Mexico,1979,556087,6.4,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1306,New Mexico,1980,566057,7.6,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1307,New Mexico,1981,578162,7.3,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1308,New Mexico,1982,595252,9.2,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1309,New Mexico,1983,608731,9.7,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1310,New Mexico,1984,625064,7.8,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1311,New Mexico,1985,649722,8.3,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1312,New Mexico,1986,671408,9.3,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1313,New Mexico,1987,675614,8.7,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1314,New Mexico,1988,685612,7.5,1933439.5,345231.0,19.1,494765.0,134546.0,27.5,355830.5,91394.0,25.6,134321.0,41591.25,31.25,35091.0
1315,New Mexico,1989,696460,6.7,1933439.5,286150.0,19.0,494765.0,119828.0,26.6,355830.5,76899.0,24.3,134321.0,38513.0,29.8,23570.0
1316,New Mexico,1990,713787,6.6,1933439.5,304485.0,19.65,494765.0,128390.5,27.6,355830.5,82656.75,25.25,134321.0,41591.25,31.25,24378.0
1317,New Mexico,1991,725155,7.1,1933439.5,322820.0,20.3,494765.0,136953.0,28.6,355830.5,88414.5,26.200000000000003,134321.0,44669.5,32.7,25186.0
1318,New Mexico,1992,741883,7.2,1933439.5,341155.0,20.950000000000003,494765.0,145515.5,29.6,355830.5,94172.25,27.150000000000002,134321.0,47747.75,34.15,25994.0
1319,New Mexico,1993,758589,7.0,1933439.5,359490.0,21.6,494765.0,154078.0,30.6,355830.5,99930.0,28.1,134321.0,50826.0,35.6,26802.0
1320,New Mexico,1994,781343,6.5,1933439.5,353242.0,20.9,494765.0,158741.0,31.3,355830.5,103243.0,28.65,134321.0,52686.5,37.25,27365.5
1321,New Mexico,1995,799191,6.6,1933439.5,346994.0,20.2,494765.0,163404.0,32.0,355830.5,106556.0,29.2,134321.0,54547.0,38.9,27929.0
1322,New Mexico,1996,812619,7.2,1933439.5,355969.0,20.6,494765.0,153193.0,29.8,355830.5,100464.0,27.1,134321.0,48993.0,35.3,27014.0
1323,New Mexico,1997,823101,6.3,1933439.5,333913.0,19.3,494765.0,139854.0,27.5,355830.5,93843.0,25.7,134321.0,41024.0,30.0,30836.0
